Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Do You Really Want to Hurt Me""",Culture Club,"37 ContributorsTranslationsDeutschDo You Really Want to Hurt Me Lyrics“Do You Really Want to Hurt Me” was the third single from Culture Club’s debut album. Like most songs on it, “Hurt” was written by Boy George primarily about his relationship with drummer Jon Moss. The band… Read More 
Give me time to realise my crime
Let me love and steal
I have danced inside your eyes
How can I be real?

Do you really want to hurt me?
Do you really want to make me cry?
Precious kisses, words that burn me
Lovers never ask you why
In my heart, the fire's burning
Choose my colour, find a star
Precious people always tell me
That's a step, a step too far

Do you really want to hurt me?
Do you really want to make me cry?
Do you really want to hurt me?
Do you really want to make me cry?

Words are few, I have spoken
I could waste a thousand years
Wrapped in sorrow, words are token
Come inside and catch my tears
You've been talking, but believe me
If it's true, you do not know
This boy loves without a reason
I'm prepared to let you go

If it's love you want from me
Then take it away
Everything's not what you see
It's over again

Do you really want to hurt me?
Do you really want to make me cry?
Do you really want to hurt me?
Do you really want to make me cry?


Do you really want to hurt me?
Do you really want to make me cry?
Do you really want to hurt me?
Do you really want to make me cry?
Do you really want to hurt me?
Do you really want to make me cry?","80s, new wave, pop, british, synth pop"
11,12,"""You and I""",Eddie Rabbitt and Crystal Gayle,"7 ContributorsYou and I Lyrics“You and I” was released as the first single from Eddie Rabbitt’s eighth album, Radio Romance, as a duet between Rabbitt and Crystal Gayle. Lyrically, it talks about the comfort of a relationship, and looks… Read More 
Just you and I
Sharing our love together
And I know in time
We'll build the dreams we treasure
We'll be all right, just you and I

Just you and I (Just you and I)
Sharing our love together
And I know in time (And I know in time)
We'll build the dreams we treasure
And we'll be all right
Just you and I

And I remember our first embrace
That smile that was on your face
The promises that we made
And now your love is my reward
And I love you even more
Than I ever did before

Just you and I (Just you and I)
We can entrust each other
With you in my life (With you in my life)
They'll never be another
We'll be all right
Just you and I

And I remember our first embrace
That smile that was on your face
The promises that we made
And now your love is my reward
And I love you even more
Than I ever did before

We made it, you and I","country, 80s, pop, female vocalists, just you and i"
12,13,"""Come On Eileen""",Dexys Midnight Runners,"92 ContributorsTranslationsDeutschCome On Eileen Lyrics“Come On Eileen” is the fourth single and final track of DMR’s 1982 album Too-Rye-Ay. In the UK, the band was already well-established with their 1980 chart-topping “Geno” along with three more top 40 hits… Read More 

Come on, Eileen
Come on, Eileen

Poor old Johnnie Ray
Sounded sad upon the radio
Moved a million hearts in mono
Our mothers cried
Sang along, who'd blame them?
You're grown (You're grown up)
So grown (So grown up)
Now I must say more than ever (Come on, Eileen)
Toora, loora, toora, loo-rye-aye
And we can sing just like our fathers

Come on, Eileen
Oh, I swear (Well, he means)
At this moment
You mean everything
You in that dress
My thoughts, I confess
Verge on dirty
Oh, come on, Eileen

Come on, Eileen

These people 'round here
Were beaten down, eyes sunk in smoke-dried face
They're resigned to what their fate is
But no, not us (No, never)
No, not us (No, never)
We are far too young and clever (Remember)
Toora, loora, toora, loo-rye-aye
Eileen, I'll hum this tune forever

Come on, Eileen
Oh, I swear (Well, he means)
Ah, come on, let's
Take off everything
That pretty red dress
Eileen (Tell him yes)
Ah, come on, let's
Ah, come on, Eileen
That pretty red dress
Eileen (Tell him yes)
Ah, come on, let's
Ah, come on, Eileen
Please

(Come on, Eileen, ta-loo-rye-aye)
(Come on, Eileen, ta-loo-rye-aye)
Now you are grown, now you have shown (Toora, toora, ta-loora)
Oh, Eileen, said
Come on, Eileen (You've grown)
(Come on, Eileen, ta-loo-rye-aye)
These things, they are real and I know (So grown)
(Come on, Eileen, ta-loo-rye-aye)
How you feel
Now I must say more than ever (Toora, toora, ta-loora)
Things 'round here have changed, I said
Toora, loora, toora, loo-rye-aye
(Come on, Eileen, ta-loo-rye-aye)
(Come on, Eileen, ta-loo-rye-aye)
(Toora, toora, ta-loora)

Come on, Eileen
Oh, I swear (Well, he means)
At this moment
You mean everything
You in that dress
My thoughts, I confess
Verge on dirty
Ah, come on, Eileen
Come on, Eileen
Oh, I swear (Well, he means)
At this moment
You mean everything
In that dress
Oh, my thoughts, I confess
Well, they're dirty
Come on, Eileen
Come on, Eileen
Woah (Well, he means)
Oh-ho-ho-ho
Ah, come on, ah, come on, ah, come on (Everything)
In that dress
Woah (I confess)

Oh, believe me, if all those endearing young charms
That I gaze on so fondly today
Were to suddenly leave you or fly in the night
Just like fairy gifts gone in the sky","new wave, 80s, british, post-punk, pop"
13,14,"""Shame on the Moon""",Bob Seger & The Silver Bullet Band,"10 ContributorsShame on the Moon Lyrics“Shame On the Moon” was written and released by Rodney Crowell in 1981. Don Henley introduced Seger to Crowell’s album, and he liked “Shame” so much he wanted to record it himself. Producer Jimmy Iovine was… Read More 
Until you've been beside a man
You don't know what he wants
You don't know if he cries at night
You don't know if he don't
Where nothing comes easy
Old nightmares are real
Until you've been beside a man
You don't know how he feels

Once inside a woman's heart
A man must keep his head
Heaven opens up the door
Where angels fear to tread
Some men go crazy
Some men go slow
Some men go just where they want
Some men never go

Oh, blame it on midnight
Ooh, shame on the moon


Everywhere it's all around
Comfort in the crowd
Strangers' faces all around
Laughin' right out loud
Hey, watch where you're goin'
Step light on old toes
'Cause until you've been beside a man
You don't know who he knows

Oh, blame it on midnight
Ooh, shame on the moon
Oh, blame it on midnight
Ooh, shame on the moon

Blame it on midnight
You can blame it on midnight
Shame, shame, shame
Shame on the moon
You can blame it on midnight
Shame on the moon
Blame it on the moon","classic rock, rock, singer-songwriter, american, 70s"
14,15,"""She Works Hard for the Money""",Donna Summer,"22 ContributorsShe Works Hard For The Money LyricsWhen Summer went to the ladies' room at the upscale Chasen’s Bistro in LA, she startled the washroom attendant, Onetta Johnson, who apologized for having dozed off and explained she was exhausted from working… Read More 
She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right
She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right

I met her there in the corner stands
And she wonders where she is
And it's strange to her
Some people seem to have everything
Nine A.M. on the hour hand
And she's waiting for the bell
And she's looking real pretty
Just waitin' for her clientèle

She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right
She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right

Twenty-eight years have come and gone
And she's seen a lot of tears
Of the ones who come in
They really seem to need her there
It's a sacrifice, working day to day
For little money, just tips for pay
But it's worth it all
To hear them say that they care

She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right

She already knows
She's seen her bad times
She already knows
These are the good times
She'll never sell out
She never will
Not for a dollar bill
She works hard

She works hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right
Hard for the money
So hard for it, honey
She works hard for the money
So you better treat her right (All right)
She works hard for the money (Hard, hard, hard for the money)
So hard for it, honey (Hard, hard, hard for it, honey)
She works hard for the money
So you better treat her right
She works hard for the money (Hard, hard, hard for the money)
So hard for it, honey (Hard, hard, hard for it, honey)
Works so hard for the money...","Disco, pop, 70s, dance, female vocalists"
15,16,"""Never Gonna Let You Go""",Sérgio Mendes,"8 ContributorsNever Gonna Let You Go Lyrics“Never Gonna Let You Go” was a single from Sergio Mendes‘ 1983 self-titled album.
The song was originally submitted to Earth, Wind & Fire, but they decided not to record it. In 1982, Dionne Warwick and… Read More 
I was as wrong as I could be
To let you get away from me
I'll regret that move for as long as I'm livin'
But now that I've come to see the light
All I wanna do is make things right
So just say the word
And tell me that I'm forgiven

You and me, we're gonna be
Better than we were before
I loved you then
But now, I intend
To open up and love you even more
This time, you can be sure

I'm never gonna let you go
I'm gonna hold you in my arms forever
Gonna try and make up for all the times, I hurt you so
Gonna hold your body close to mine
From this day on, we're gonna be together
Oh, I swear this time
I'm never gonna let you go

Looking back now, it seems so clear
I had it all when you were here
Oh, you gave it all
And I took it for granted
But if there's some feeling left in you
Some flicker of love that still shines through
Let's talk it out
Let's talk about second chances

Wait and see, it's gonna be
Sweeter than it was before
I gave some then, but now, I intend
To dedicate myself to givin' more
This time, you can be sure

I'm never gonna let you go
I'm gonna hold you in my arms forever
Gonna try and make up for all the times
I hurt you so
Gonna hold your body close to mine
From this day on, we're gonna be together
Oh, I swear this time
I'm never gonna let you go

Oh
So if you'll just say
You want me too

I'm never gonna let you go
I'm gonna hold you in my arms forever
Gonna try and make up for all the times, I hurt you so
Gonna hold your body close to mine
From this day on, we're gonna be together
Oh, I swear this time
I'm never gonna let you go

Never gonna let you go
Hold you in my arms forever
Gonna try and make up for all the times, I hurt you so
Hold your body close to mine
Oh, we're gonna be together
Oh, I swear this time
I'm never gonna let you go","Bossa Nova, jazz, brazilian, samba, latin"
16,17,"""Hungry Like the Wolf""",Duran Duran,"65 ContributorsHungry Like the Wolf Lyrics“Hungry Like the Wolf” was the second single from Rio. Lyrically, it was inspired by the fairy tale, Little Red Riding Hood, while sonically, fiddling around with burgeoning technologies such as Roland’s 808… Read More 
Ha-ha!

Darken the city, night is a wire
Steam in the subway, Earth is afire
Do-do-do-do, do-do-do, do-do, do-do-do, do-do
Woman, you want me, give me a sign
And catch my breathing even closer behind
Do-do-do-do, do-do-do, do-do, do-do-do, do-do

In touch with the ground
I'm on the hunt, I'm after you
Smell like I sound, I'm lost in a crowd
And I'm hungry like the wolf
Straddle the line in discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive with juices like wine
And I'm hungry like the wolf

Stalked in the forest, too close to hide
I'll be upon you by the moonlight side
Do-do-do-do, do-do-do, do-do, do-do-do, do-do
High blood drumming on your skin, it's so tight
You feel my heat, I'm just a moment behind
Do-do-do-do, do-do-do, do-do, do-do-do, do-do

In touch with the ground
I'm on the hunt, I'm after you
Scent and a sound, I'm lost, and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I howl and I whine, I'm after you
Mouth is alive, all running inside
And I'm hungry like the wolf

Hungry like the wolf
Hungry like the wolf
Hungry like the wolf

Burning the ground, I break from the crowd
I'm on the hunt, I'm after you
I smell like I sound, I'm lost, and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive with juices like wine
And I'm hungry like the wolf

Burning the ground, I break from the crowd
I'm on the hunt, I'm after you
Scent and a sound, I'm lost, and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I howl and I whine, I'm after you
Mouth is alive, all running inside
And I’m…","new wave, 80s, pop, synth pop, rock"
17,18,"""Let's Dance""",David Bowie,"51 ContributorsTranslationsDeutschLet’s Dance Lyrics“Let’s Dance” is the first single and titular track from David Bowie’s 1983 album Let’s Dance, and first for EMI Records. Produced by Nile Rodgers of Chic, It was a direct shift from the post-punk and art… Read More 
Ah, ah, ah, ah

(Let's dance)
(Let's dance)

(Let's dance) Put on your red shoes and dance the blues
(Let's dance) To the song they're playing on the radio
(Let's sway) While colour lights up your face
(Let's sway) Sway through the crowd to an empty space

If you say run, I'll run with you
And if you say hide, we'll hide
Because my love for you would break my heart in two
If you should fall, into my arms and tremble like a flower

(Let's dance)
(Let's dance)

(Let's dance) For fear your grace should fall
(Let's dance) For fear tonight is all
(Let's sway) You could look into my eyes
(Let's sway) Under the moonlight, the serious moonlight

And if you say run, I'll run with you
And if you say hide, we'll hide
Because my love for you would break my heart in two
If you should fall, into my arms and tremble like a flower

(Let's dance)
(Let's dance)

(Let's dance) Put on your red shoes and dance the blues
(Let's dance) To the song we're playing
(Let's sway)
(Let's sway) Under the moonlight, the serious moonlight

(Let's dance)
(Let's)
(Let's)
(Let's)
(Let's sway)
(Let's)
Let's dance, let's dance, let's dance, let's dance, let's dance
(Let's dance)
Let's sway
Let's sway
Let's dance, let's dance, let's dance, let's dance, let's dance
(Let's dance)
(Let's dance)
(Let's dance)
(Let's dance)","glam rock, rock, classic rock, 80s, alternative"
18,19,"""Twilight Zone""",Golden Earring,"34 ContributorsTwilight Zone LyricsSongwriter George Kooymans of Golden Earring was inspired not by the TV show “Twilight Zone”, but by the (at that point obscure) novel The Bourne Identity, which years later would be made into a successful… Read More 
 daeh ym ni sneriS
 yznerf a otni snips efil elohw yM
Somewhere in a lonely hotel room
There's a guy starting to realize
That eternal fate has turned its back on him
It's two a.m. 

It's two a.m., the fear has gone
(It's two a.m., the fear has gone)
I'm sitting here waitin', the gun's still warm
(I'm sitting here waitin', the gun's still warm)
Maybe my connection is tired of takin' chances
Yeah, there's a storm on the loose, sirens in my head
Wrapped up in silence, all circuits are dead
Cannot decode, my whole life spins into a frenzy

Help, I'm steppin' into the Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?
Help, I'm steppin' into the Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?

Soon you will come to know
When the bullet hits the bone
Soon you will come to know
When the bullet hits the bone

I'm falling down the spiral destination unknown
Double crossed messenger all alone
Can't get no connection, can't get through
Where are you?
Well the night weighs heavy on his guilty mind
This far from the borderline
When the hitman comes
He knows damn well he has been cheated

And he says, ""Help, I'm steppin' into the  Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?""
Help, I'm steppin' into the Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?

Soon you will come to know
When the bullet hits the bone
Soon you will come to know
When the bullet hits the bone, bone, bone
When the bullet hits the bone


Help, I'm steppin' into the Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?
Help, I'm steppin' into the Twilight Zone
Place is a madhouse, feels like being cloned
My beacon's been moved under moon and star
Where am I to go now that I've gone too far?

Soon you will come to know
When the bullet hits the bone
Soon you will come to know
When the bullet hits the bone
Soon you will come to know
When the bullet hits the bone
Soon you will come to know
When the bullet hits the bone

When the bullet hits the bone, aha
When the bullet hits the bone
When the bullet hits the bone, aha
When the bullet hits the bone
When the bullet hits the bone, aha
When the bullet hits the bone
When the bullet hits the bone, aha
When the bullet hits the bone","classic rock, rock, hard rock, dutch, 70s"
19,20,"""I Know There's Something Going On""",Frida,"8 ContributorsI Know There’s Something Going On Lyrics
I can see that it won't be long
You grow cold when you keep holding on
You know you've changed and your words, they lie
That's something you can't deny

I call, you're not at home
You're home, but you're not alone
If you wanna leave, then why don't you see?
Your love is gone anyway

I know there's something going on
I know there's something going on
I know it won't be long
Won't be long before you're gone

There's something going on
There's something going on

I know a good thing must come to an end
But it's hard to take losing a friend
I know what you think and what's in your mind
So, darling, look, why pretend?

I know there's something going on
I know there's something going on
I know it won't be long
It won't be long before you're gone

There's something going on
There's something going on
There's something going on
There's something going on


I know there's something going on
I know there's something going on
I know it won't be long
It won't be long before you're gone

There's something going on
There's something going on
There's something going on
There's something going on

I know there's something
I know there's something
I know there's something
I know there's something
I know there's something
I know there's something
I know there's something","pop, 80s, swedish, female vocalists, abba"
20,21,"""Jeopardy""",The Greg Kihn Band,,"rock, new wave, 80s, classic rock, 80's"
21,22,"""Electric Avenue""",Eddy Grant,"47 ContributorsElectric Avenue LyricsGuyanese-British singer Eddy Grant’s seminal response to the 1981 Brixton riot; riots that were themselves a response to police brutality, racial tension, and the high level of unemployment among the… Read More 
Oi
Oi

Now in the street, there is violence
And a lots of work to be done
No place to hang out the washing
And I can't blame all on the sun, oh no

We gonna rock down to Electric Avenue
And then we'll take it higher
Oh, we gonna rock down to Electric Avenue
And then we'll take it higher

Working so hard like a soldier
Can't afford a thing on TV
Deep in my heart, I abhor ya
Can't get food for the kid, good God

We gonna rock down to Electric Avenue
And then we'll take it higher
Ho, we gonna rock down to Electric Avenue
And then we'll take it higher

Oh, no
Oh, no
Oh, no
Oh, no
Oh, Lord

We gonna rock down to Electric Avenue
And then we'll take it higher
Ho, we gonna rock down to Electric Avenue
And then we'll take it higher

Who is to blame in one country?
Never can get to the one
Dealing in multiplication
And they still can't feed everyone, oh no

We gonna rock down to Electric Avenue
And then we'll take it higher
Ho no, we gonna rock down to Electric Avenue
And then we'll take it higher

Ho, out in the street
Out in the street
Out in the daytime
Out in the night

Oh, we gonna rock down to Electric Avenue
And then we'll take it higher
Ho, we gonna rock down to Electric Avenue
And then we'll take it higher

Out in the street
Out in the street
Out in the playground
In the dark side of town

Ho, we gonna rock down to Electric Avenue
And then we'll take it higher
Hey, we gonna rock down to Electric Avenue (Oh, yeah)
And then we'll take it higher

Rock it in the daytime (Electric Avenue)
Rock it in the night (Electric Avenue)
Rock it in Miami mama, meh (Electric Avenue)
Whoa, in a Brixton (Electric Avenue)","reggae, 80s, pop, dance, reggae-pop"
