Unnamed: 0,No.,Title,Artist(s),lyrics,genres
88,89,"""The Longest Time""",Billy Joel,"39 ContributorsThe Longest Time Lyrics“The Longest Time” is a doo-wop single by Billy Joel. The song was released as a single in 1984 as the fourth single from the 1983 album An Innocent Man. It reached number 14 on the Billboard Hot 100 and… Read More 
Dum dum dum

Woah, oh, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest time

If you said goodbye to me tonight
There would still be music left to write
What else could I do?
I'm so inspired by you
That hasn't happened for the longest time
Once I thought my innocence was gone
Now I know that happiness goes on
That's where you found me
When you put your arms around me
I haven't been there for the longest time

Woah, oh, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest

I'm that voice you're hearing in the hall
And the greatest miracle of all
Is how I need you
And how you needed me too
That hasn't happened for the longest time

Maybe this won't last very long
But you feel so right and I could be wrong
Maybe I've been hoping too hard
But I've gone this far, and it's more than I hoped for

Who knows how much further we'll go on?
Maybe I'll be sorry when you're gone
I'll take my chances
I forgot how nice romance is
I haven't been there for the longest time

I had second thoughts at the start
I said to myself, ""Hold on to your heart""
Now I know the woman that you are
You're wonderful so far, and it's more than I hoped for

I don't care what consequence it brings
I have been a fool for lesser things
I want you so bad
I think you ought to know that
I intend to hold you for the longest time

Woah, oh, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest time
Woah, oh, oh (For the longest)
For the longest time
Woah, oh, oh...","classic rock, singer-songwriter, rock, pop, piano"
89,90,"""Tonight""",Kool & the Gang,"8 ContributorsTonight LyricsTonight, ooh
This is the night you'll see the light
Tonight, ooh
This is the night you'll see the light
My 16th birthday, I was so shy
Not yet a man but ready to try
Music playing, people swaying
I looked around, oh, she caught my eye
Smoke-filled room I could hardly see
There she was moving closer to me
She told me her name before I could speak
Took my hand and then she said these words to me
Tonight, ooh
This is the night you'll see the light
That's what she said me
Tonight, ooh
This is the night you'll see the light
Hey, beautiful girl, so lovely tonight
Show me the way, show me the light
Music playing, people swaying
Next thing I knew, we started to groove
Dancing and dancing, moving so free
A feeling of love had come over me
I held her close and knew it was right
What a birthday surprise, I had finally seen the light

Tonight, ooh
This is the night you'll see the light
Tonight, ooh
This is the night you'll see the light
Tonight, you will finally see the light, baby
Tonight, you will finally see the light, baby
Tonight, you will finally see the light
You will see, ooh, you will see the light
Tonight you will finally see the light
Ooh, yeah
Oh, come on, I want to dance with you
Oh, come on, I want to dance
Oh, come on, I want to dance with you
Oh, come on, I want to dance with you","funk, soul, Disco, 70s, 80s"
90,91,"""Got a Hold on Me""",Christine McVie,"4 ContributorsGot a Hold on Me Lyrics“Got a Hold on Me” was the first single from McVie’s self-titled solo album. Steve Winwood and fellow Fleetwood Mac member Lindsey Buckingham also perform on the track. It is her most successful solo single… Read More You're lifting me up
Never let me down
And I smile
Whenever you're around
Ooh
And I've got a feeling
It'll work out right
Can't stop thinking about you
Every day and night
Ooh, I got a love
(I got somebody)
This love
(Got a hold on me)
Yeah, I got a love
(I got somebody)
This love
(Got a hold on me)
Well, I've been in love
And I've lost
I can count the tears
But I can't count the cost

Oh, I've been down
I've been used
Now I know, I know, I know
That I just can't lose
Ooh, I got a love
(I got somebody)
This love
(Got a hold on me)
Yeah, I got a love
(I got somebody)
This love
(Got a hold on me)
Yeah, I got a love
(I got somebody)
This love
(Got a hold on me)
Ooh, I got a love
(I got somebody)
This love
(Got a hold on me)
Yeah, I got a love
(I got somebody)
This love
(Got a hold on me)
Ooh, I got a love
(I got somebody)
This love
(Got a hold on me)

I got a love
(I got somebody)
This love's got a hold on me
I got a love
(I got somebody)
This love
(Got a hold on me)
Ooh, I got a love
(I got somebody)
This love
(Got a hold on me)
I got a love
(I got somebody)
This love's got a hold on me","Fleetwood Mac, classic rock, singer-songwriter, rock, christine mcvie"
91,92,"""Dancing in the Sheets""",Shalamar,"8 ContributorsDancing In the Sheets LyricsDancing in the Sheets was featured on the soundtrack to the 1984 film Footloose.
The song peaked at #17 on the Billboard Hot 100 in March of 1984.
Dancing in the sheets
Dancing in the sheets

I caught you smiling
I know I seen you here before
How come you're hiding
Hey, don't you wanna hit the floor?
The place is crowded
Or maybe you don't like the beat
I got a two-track playing in my head
So let me take you somewhere else instead
Dancing in the sheets
Dancing in the sheets

Grab your coat and wave goodbye to your friends
I wanna take you where the night never ends
I feel the need to sweep you off of your feet
You and me we should be dancing in the sheets

Dancing in the sheets

We feel the rhythm
We got the music on our side
If we go with 'em
I'll bet we'll have a wonderful ride, oh-oh
Your hands are cold
So maybe we could make some heat
Love is always born on a chance
So wrap around me and, baby, let's dance
Dancing in the sheets
Dancing in the sheets

Grab your coat and wave goodbye to your friends
I wanna take you where the night never ends
I feel the need to sweep you off of your feet
You and me we should be dancing in the sheets

Dancing in the sheets


Grab your coat and wave goodbye to your friends
I wanna take you where the night never ends
I feel the need to sweep you off of your feet
You and me we should be dancing in the sheets

Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets (Dancing in the sheets)
Dancing in the sheets...","Disco, soul, funk, 80s, rnb"
92,93,"""Undercover of the Night""",The Rolling Stones,"20 ContributorsUndercover (Of the Night) Lyrics
Hear the screams of Center 42
Loud enough to bust your brains out
The opposition's tongue is cut in two
Keep off the street 'cause you're in danger
One hundred thousand disparus
Lost in the jails in South America

Cuddle up, baby
Cuddle up, tight
Cuddle up, baby
Keep it all out of sight
Undercover
Keep it all out of sight
Undercover of the night

The sex police are out there on the streets
Make sure the pass laws are not broken
The race militia has got itchy fingers
All the way from New York back to Africa

Cuddle up, baby
Keep it all out of sight
Cuddle up, baby
Keep it all out of sight
Cuddle up, baby
Keep it all out of sight
Undercover, undercover
Undercover
Keep it all out of sight
Undercover of the night

All the young men, they've been rounded up
And sent to camps back in the jungle
And people whisper, people double-talk
And once proud fathers act so humble
All the young girls, they have got the blues
They're heading on back to Center 42

Keep it undercover
Keep it all out of sight
Keep it undercover
Keep it all out of sight
Undercover
Keep it all out of sight
Undercover
Keep it all out of sight
Undercover of the night

Down in the bars, the girls are painted blue
Done up in lace, done up in rubber
The John's are jerky little G.I. Joe's
On R&R from Cuba and Russia
The smell of sex, the smell of suicide
All these dream things I can't keep inside

Undercover
Keep it all out of sight
Undercover of the night

Undercover of the night
Undercover of the night
Undercover, undercover
Undercover of the night","classic rock, rock, british, 60s, blues"
93,94,"""On the Dark Side""",John Cafferty and the Beaver Brown Band,,"Need to Rate, under 2000 listeners"
94,95,"""New Moon on Monday""",Duran Duran,"20 ContributorsNew Moon on Monday Lyrics
Shake up the picture, the lizard mixture
With your dance on the eventide
You got me coming up with answers
All of which I deny
I said it again
But could I please rephrase it?
Maybe I can catch a ride
I couldn't really put it much plainer
But I'll wait till you decide
Send me your warning siren
As if I could ever hide

Last time La Luna
I light my torch and wave it for the

New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite
New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite

Breaking away with the best of both worlds
A smile that you can't disguise
Every minute I keep finding
Clues that you leave behind
Save me from these reminders
As if I'd forget tonight

This time La Luna
I light my torch and wave it for the

New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite
New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite


I light my torch and wave it for the

New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite
New moon on Monday
And a fire dance through the night
I stayed the cold day
With a lonely satellite

New moon on Monday
And a fire dance through the night (Fire dance through the night)
I stayed the cold day
With a lonely satellite (I light my torch and wave it for the)
New moon on Monday
And a fire dance through the night (Fire dance through the night)
I stayed the cold day
With a lonely satellite (I light my torch and wave it for the)
New moon on Monday
And a fire dance through the night (Fire dance through the night)","new wave, 80s, pop, synth pop, rock"
95,96,"""Major Tom (Coming Home)""",Peter Schilling,"36 ContributorsMajor Tom (Coming Home) Lyrics“Major Tom (Coming Home)” is a song from the 1983 album Error in the System by German pop artist Peter Schilling. His first album entirely in English, “Major Tom” is the only song that is well-known in… Read More 
Standing there alone, the ship is waiting
All systems are go, ""Are you sure?""
Control is not convinced, but the computer
Has the evidence, no need to abort
The countdown starts
Watching in a trance, the crew is certain
Nothing left to chance, all is working
Trying to relax up in the capsule
""Send me up a drink,"" jokes Major Tom
The count goes on

Four, three, two, one

Earth below us, drifting, falling
Floating weightless, calling, calling home

Second stage is cut, we're now in orbit
Stabilizers up, running perfect
Starting to collect requested data
""What will it affect when all is done?""
Thinks Major Tom
Back at Ground Control, there is a problem
""Go to rockets full,"" not responding
""Hello, Major Tom, are you receiving?
Turn the thrusters on, we're standing by""
There's no reply

Four, three, two, one

Earth below us, drifting, falling
Floating weightless, calling, calling home

Across the stratosphere, a final message
""Give my wife my love,"" then nothing more
Far beneath the ship the world is mourning
They don't realize he's alive
No one understands, but Major Tom sees
""Now the light commands, this is my home
I'm coming home""

Earth below us, drifting, falling
Floating weightless, coming home
Earth below us, drifting, falling
Floating weightless, coming home
Earth below us, drifting, falling
Floating weightless, coming, coming home

Home
Home
Home
Home
Home
Home
Home
Home","new wave, german, 80s, Neue Deutsche Welle, NDW"
96,97,"""Magic""",The Cars,"10 ContributorsMagic Lyrics
Summer, it turns me upside down
Summer, summer, summer, it's like a merry-go-round
I see you under the midnight, all shackles and bows
The high shoes with the cleats a-clicking, a temperamental glow
How could you let me go?

Oh, I got a hold on you, got a hold on you
I've got a hold on you tonight
Oh, I got a hold on you, I got a hold on you
Got a hold on you, that's right

Uh oh, it's magic when I'm with you
Uh oh, it's magic, just a little magic
You know it's true, I got a hold on you

Oh, twisted, under, sideways, down
I know you're getting twisted and you can't calm down
I see you under the midnight, love darts in your eyes
How far can you take it 'til you realize?
There's magic in your eyes

I got a hold on you, got a hold on you
Got a hold on you tonight
I got a hold on you, got a hold on you
Got a hold on you, yeah, oh, yeah, oh

Uh oh, it's magic, uh oh, when I'm with you
Uh oh, it's magic, uh oh, it's magic
Just a little bit of magic pulls me through
I got a hold on you

I've got a hold on you
I got a hold on you
I got a hold on you
That's right, it's magic
Uh oh, it's magic
Ooh, it's magic when I'm with you
Uh oh, it's magic
Just a little magic inside of you
Uh oh, it's magic
Takes a little bit of magic, that's true
When I'm with you
Uh oh, it's magic
Gotta be magic
Your magic pulls me through","new wave, 80s, rock, classic rock, pop"
97,98,"""When You Close Your Eyes""",Night Ranger,"9 ContributorsWhen You Close Your Eyes LyricsWhat do you do when it's falling apart
And you knew it was gone from the very start
Do you close your eyes and dream about me
A girl in love with a gleam in her eye
I was a younger boy all dressed in white
We're older now, Do you still think about me
I remember we learned about love in the back of a chevrolet
Well it felt so good to be young, feels like yesterday
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
Do you still dream about me
I guess I don't know what I'm thinking
Coming off a hard night of drinking
Angie come closer to me, I need a soul to bleed on
It coulda been done in a different kinda way
But that ain't you, you play tough when you play
It's over now, I bet you still think about me
I remember I held you so tight
And we danced the night away
With the moves of two wide-eyed kids
I need you so much today

When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
I remember we learned about love in the back of a chevrolet
No good for an old memory, to mean so much today
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you close your eyes, do you dream about me
When you go to sleep at night, do you dream about me","hard rock, 80s, rock, classic rock, hair metal"
98,99,"""Rock Me Tonite""",Billy Squier,"6 ContributorsRock Me Tonite Lyrics“Rock Me Tonite” was both a blessing and a curse for Squier. It remains his highest-charting song, peaking at #15 in September 1984, and it made the album Signs Of Life his third platinum-selling release in a… Read More 
I'm rockin' tonight, I'm walkin' on air
Gonna find me some trouble, gonna grab my share
I want you tonight, I want you with me
Make me guilty of love in the first degree
Yeah
(You want it all right) We're goin' in style
Say you walk right, you talk right, and your hair's so wild
(Snow white) Hey, that's not what I mean
We go down in the shadows and crawl between

Moonlight in the city brings the magic to your eyes
Freezin' a moment, leave me paralyzed
Breathe an emotion, set it dancin' in my ear
Bring on the rhythm when I hold you near

Take me in your arms
Roll me through the night
Take me to your heart
Rock me tonight

(You do it all right) Your passion to see
You been schooled in the arts of romancin' me
(Hold tight) You're in for a ride
Can you feel the blood poundin' way down inside?
No one's stoppin' us now
We go down, down where the music's loud
(If it's all night) Hey, that's all right by me
Go and play on my love, play it all for me

Life's never easy, we can make it if we try
Takin' our chances side by side (Ah-ah, ah)
Live every moment, on that we can agree
Come and take me where I long to be

Take me in your arms
Roll me through the night
Take me to your heart
Rock me tonight
Take me in your arms
It's all right (It's all right)
Take me to your heart
Rock me tonight

A time for all, and all in time
A step beyond the borderline
Of who we are and where we long to be (Ooh, yeah)
Every night, you hear the sound
Of wakin' up and breakin' down
You find a chance and heave it all away

C'mon, baby
Take me in your arms
Roll me through the night
Take me to your heart
Rock me tonight
(Down, down) Take me in your arms
It's all right (It's all right)
Take me to your heart (C'mon, take me) rock me tonight

(Down, down) Take me in your arms
Turn me to the light
Take me to your heart
Rock me! Rock, rock, rock, and rock me
Rock, rock, rock, and roll me
Ow! (Down, down)
It's all right
Yeah-yeah, yeah-yeah
Take me to the light","classic rock, hard rock, rock, 80s, american"
99,100,"""Yah Mo B There""",James Ingram and Michael McDonald,,"80s, rnb, american, male vocalists, drjazzmrfunkmusic"
