Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Unholy""",Sam Smith and Kim Petras,"5 ContributorsTranslationsEnglishFrançaisEspañolNederlandsDeutschPolskiPortuguêsSam Smith & Kim Petras - Unholy (الترجمة العربية) Lyrics
والدتي لا تعرف أن أبي يشعر بالإثارة
في نادي التعري
يقوم بشيء محرم
فتاة محظوظة للغاية (أوه)
فتاة محظوظة للغاية (نعم)
فتاة محظوظة للغاية (أه)
فتاة محظوظة للغاية

فتاة محظوظة للغاية
تزوجت من صبي مثلكَ
كانت ستطردكَ إذا عرفت يوماً ما
عن كل المصائب التي أخبرتني أنك تفعلها
فتى قذر للغاية
أنت تعلم أن الجميع يتحدث حول الحدث
أسمعهم يهمسون عن الأماكن التي كنتَ فيها
وكيف لا تعرف كيف تحافظ على نظافة عملكَ

والدتي لا تعرف أن أبي يشعر بالإثارة
في نادي التعري
يقوم بشيء محرم
لقد جلس في الخلف بينما هي تسقطه ثوبها
هي تبرزه
نعم، هي تضعه ببطء
أوه-أيه-أوه-أيه-أوه، لقد ترك أطفالهُ في..
أوه-أيه-أوه-أيه-أوه، حتى يتمكن من الحصول على ذلك
والدتي لا تعرف أن أبي يشعر بالإثارة
في نادي التعري
يقوم بشيء محرم (أوه)

ممم، دادي، دادي، إذا كنتَ تريد ذلك، أترك العنوان (نعم، نعم)
أعطني الحب، أعطني ماركة فيندي، يا دادي ماركة بالنسياغا خاصتي
ستحتاج إلى الكثير من المال، لأنني سأنفقه في مجمع روديو التجاري (ووو)
يمكنكَ مشاهدتي أفعل ذلك، سأذهب في الصباح (نعم)
وهو، احضر لي من ماركة برادا، أحضر لي من ماركة ميو ميو مثل المغنية ريانا (أه)
أنهُ يدعوني دائماً، لأنني لا أتسبب في أي متاعب
وعندما تريد ذلك يا حبيبي، أعرف أنني سأهتم بكَ
وعندما تريد ذلك يا حبيبي، فقط أقفز تحت البطانية (نعم)

والدتي لا تعرف أن أبي يشعر بالإثارة (إثارة)
في نادي التعري (النادي)
يقوم بشيء محرم
لقد جلس في الخلف بينما هي تسقطه ثوبها (هي)
هي تبرزه (هي)
نعم، هي تضعه ببطء
أوه-أيه-أوه-أيه-أوه، لقد ترك أطفالهُ في..
أوه-أيه-أوه-أيه-أوه، حتى يتمكن من الحصول على ذلك
والدتي لا تعرف أن أبي يشعر بالإثارة
في نادي التعري (أه)
يقوم بشيء محرم",soft pop
11,12,"""You Proof""",Morgan Wallen,"20 ContributorsYou Proof Lyrics
Yeah, I've been throwin' down the whiskey
I oughta get my money back
Someone said it drowns the memory
Aw, but it ain't doin' jack
Yeah, I been sippin', I been buzzin'
Shootin' doubles like it's nothin'
Aw, but nothin' makes you go away

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Poured 'em up 'til they shuttin' 'em down, yeah
You never ain't not around, yeah
Don't matter what time or town
I can't get you gone
Turned the bar, yeah, upside down
Just lookin' for somethin' that does it
I'd give 'em all my money

Ain't nobody sellin' nothin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Hey, I been mixin' liquors tryna get you gone
Aw, but I must be doin' somethin' wrong
'Cause I been workin' hard to fade your memory
Baby, but the only thing faded is me

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
I need somethin' you proof
(Poured 'em up 'til they shuttin' 'em down, yeah)
(You never ain't not around, yeah)
Aw, I need somethin' you proof
(Don't matter what time or town)
(I can't get you gone)

(Turned the bar, yeah, upside down)
(Just lookin' for somethin' that does it)
(I'd give 'em all my money)
(Ain't nobody sellin' nothin' you proof)","country, country pop, contemporary country, the voice, bro-country"
12,13,"""Something in the Orange""",Zach Bryan,"23 ContributorsSomething in the Orange Lyrics
It'll be fine by dusk light, I'm tellin' you, baby
These things eat at your bones and drive your young mind crazy
But when you place your head between my collar and jaw
I don't know much, but there's no weight at all

And I'm damned if I do and I'm damned if I don't
'Cause if I say I miss you, I know that you won't
But I miss you in the mornings when I see the sun
Somethin' in the orange tells me we're not done

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

I need to hear you say you've been waitin' all night
There's orange dancin' in your eyes from bulb light
Your voice only trembles when you try to speak
Take me back to us dancin', this wood used to creak

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home
If you leave today, I'll just stare at the way
The orange touches all things around
The grass, trees, and dew, how I just hate you
Please turn those headlights around
Please turn those headlights around","country, singer-songwriter, americana, Alt-country, country rock"
13,14,"""Rich Flex""",Drake and 21 Savage,"7 ContributorsRICH FLEX by DRAKE AND 21 SAVAGE but its just my voice Lyrics

Go buy a zip of weed, hit the club
Pay for 'bout ten niggas to get in
We crunk, lit, in this bitch, yeah
Know we walk around the world
Steppin', not givin a damn 'bout where our feet land at, yeah
Get your ass mushed, smooshed (6ix)
Yeah, 21, the biggest
Put a nigga in the chicken wing, pussy

21, can you do somethin' for me? (21)
Can you hit a lil' rich flex for me? (21)
And 21, can you do somethin' for me? (21, 21)
Drop some bars to my pussy ex for me
Then 21 (21), can you do somethin' for me?
Can you talk to the opps necks for me? (21)
21, do your thing 21, do your thing (21)
Do your thing, 21

Yellow diamonds in the watch, this shit cost a lot
Never send a bitch your dot, that's how you get shot
I DM in Vanish Mode, I do that shit a lot
Took her pantiеs off and this bitch thicker than the plot
All my exеs ain't nothin', them hoes busted
If my opps ain't rappin', they ass duckin'
You ain't ready to pull the trigger, don't clutch it
I know you on your period baby, can you suck it?
I'm a savage (21)
Smack her booty in Magic
I'll slap a pussy nigga with a ratchet (Pussy)
I might slap a tracker on his whip and get the addy (Pussy)
Don't call me on Christmas Eve, bitch, call your daddy (21)
Bitch, call your uncle (21), bitch, don't call me (21)
Always in my ear, your hoe a flea (Fuck)
Why my opps be posting guns and only use they feet? (21)
Paid like an athlete, I got—

All you hoes, all of you hoes need to remember who y'all talkin' to
It's a Slaughter Gang CEO
I got dick for you if I'm not workin', girl
If I'm busy then fuck no
You need to find you someone else to call
When your bank account get low, you need to find you someone—


Ayy, ayy, ayy, ayy, ayy
I'm on that Slaughter Gang shit, ayy, murder gang shit
Ayy, Slaughter Gang shit, ayy, murder gang shit, ayy

Sticks and stones, chrome on chrome
That's just what a nigga on
Internet clones, got 'em kissin' through the phone
Pussies cliquin' up so they don't feel alone, ayy
Man nigga seein' me, I'm Young Money CMB
I used to roll with CMG, the house is not a BNB
The bad bitches waitin' on a nigga like I'm PND
I'm steady pushin' P, you niggas pushing PTSD
I told her ass to kiss me in the club, fuck a TMZ
I used to want a GMC, when Woe was doing BNE
We revvin' up and goin' on a run like we DMC
I layup with her for a couple days, then its BRB
You rappers love askin' if I fucked, when you know we did
When you know we did
She came in heels but she left out on her cozy shit
Ayy, I'm livin every twenty-four like Kobe did
Shoutout to the 6ix, R.I.P to 8
Swear this shit is gettin' ate, I'm on ten for the cake
Get a lot of love from twelve, but I don't reciprocate
Fifty-one division stay patrollin' when it's late
21 my addy, so my knife is on the gate
All my dawgs eatin' off a Baccarat plate
Niggas see Drake and they underestimate
Take it from a vet', that's a rookie ass mistake, ayy

Boy, look, you the motherfuckin' man, boy, you, ooh
You is the man, you hear me?",rap
14,15,"""As It Was""",Harry Styles,"221 ContributorsTranslationsTürkçeEspañolPortuguês日本語 (Japanese)ItalianoΕλληνικάDeutschFrançaisFilipinoفارسیNederlandsShqipPolskiРусский (Russian)हिन्दी (Hindi)Česky한국어 (Korean)УкраїнськаTiếng ViệtRomânăSlovenčinaAs It Was LyricsThe lead single from his third album Harry’s House, “As It Was” sees Styles singing in a somewhat sorrowful voice about his bittersweet feelings of loneliness and the past, masking it with synths and an… Read More 
Come on, Harry, we wanna say goodnight to you

Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Answer the phone
""Harry, you're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's coming to help
Your daddy lives by himself
He just wants to know that you're well, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

(Hey)
As it was
You know it's not the same as it was
As it was, as it was","pop, rock, pop rock, alternative, british"
15,16,"""Rock and a Hard Place""",Bailey Zimmerman,"18 ContributorsRock and A Hard Place Lyrics
We've been swingin’ and missin'
It ain't broke yet, but damn, it needs fixin’
Been a while since your kiss felt like kissin'
It's just different

We've been talkin' 'bout forever since we been together
Somethin' 'bout a ring makes you think we’re better
Off with all this, but we’re caught in-between

A rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
That’s when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mеnds or it breaks?
Between a rock and a hard place

For thе record (Shit)
Throwin' in the towel takes some effort
So I’d rather ride it out for better weather
Together

Between a rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
That's when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
Between a rock and a hard place

We've been talkin' 'bout forever since we been together
Somethin' 'bout a ring makes you think we're better
Off with all this, but we're caught in-between

A rock and a hard place
Tears rollin' down your face
As I walked out that door
That's when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
How much more of this can we take?","country, contemporary country, singer-songwriter, rock, USA"
16,17,"""Under the Influence""",Chris Brown,"79 ContributorsTranslationsPortuguêsDeutschUnder the Influence LyricsOver chilled production, “Under the Influence” finds Chris “under the influence” of Robitussin cough syrup and the impression of his lover as he croons for her to come over to his place for the night.
“Under… Read More 
Kido, Kido
K-K-Kido on the beat, better run it back

Fuckin' Robitussin
I don't know why this shit got me lazy right now, yeah
Can't do Percocets or Molly (Molly)
I'm turnin' one, tryna live it up here right, right, right

Baby, you can
Ride it, ooh, yeah
Bring it over to my place
And you be like
""Baby, who cares?""
But I know you care
Bring it over to my place

You don't know what you did, did to me
Your body lightweight, speaks to me
I don't know what you did, did to me
Your body lightweight, speaks to me

('Cane on it)
Yeah
Yeah (Yeah)

I can make it hurricane on it ('Cane on it)
Hunnid bands, make it rain on it (Rain on it)
Tie it up, put a chain on it (Chain on it)
Make you tattoo my name on it (Name on it), oh
Make you cry like a baby, yeah
Let's GoPro and make a video, yeah (Yeah)
Make you cry like a baby, yeah
Let's GoPro and make a video (Video)
Oh, yeah-yeah-yeah-yeah

Baby, you can
Ride it, ooh, yeah
Bring it over to my place
And you be like
""Baby, who cares?""
But I know you care
Bring it over to my place

You don't know what you did, did to me
Your body lightweight, speaks to me
I don't know what you did, did to me
Your body lightweight, speaks to me

('Cane on it)
('Cane on it)
('Cane on it)

Baby, you can
Ride it, ooh, yeah
(Molly, Molly)
And you be like
""Baby, who cares?""
But I know you care
(Molly, Molly)","rnb, Hip-Hop, Chris Brown, rap, hip hop"
17,18,"""Cruel Summer""",Taylor Swift,"226 ContributorsTranslations한국어 (Korean)TürkçeEspañolsrpskiPortuguêsPolskiItalianoMagyarDeutschFrançaisفارسی简体中文 (Simplified Chinese)Русский (Russian)العربيةУкраїнськаSvenskaไทย (Thai)ČeskySlovenščinaCatalàCruel Summer Lyrics“Cruel Summer” narrates the fragility and uncertainty at the beginning of Taylor’s relationship with Joe Alwyn. The two met officially at the Met Gala in May 2016, although she was dating DJ Calvin Harris at… Read More 
(Yeah, yeah, yeah, yeah)

Fever dream high in the quiet of the night
You know that I caught it (Oh yeah, you're right, I want it)
Bad, bad boy, shiny toy with a price
You know that I bought it (Oh yeah, you're right, I want it)

Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more

And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

Hang your head low in the glow of the vending machine
I'm not dying (Oh yeah, you're right, I want it)
We say that we'll just screw it up in these trying times
We're not trying (Oh yeah, you're right, I want it)

So cut the headlights, summer's a knife
I'm always waiting for you just to cut to the bone
Devils roll the dice, angels roll their eyes
And if I bleed, you'll be the last to know, oh

It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
He looks up, grinnin' like a devil

It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
(Yeah, yeah, yeah, yeah)","country, pop, female vocalists, singer-songwriter, acoustic"
18,19,"""Thinkin' Bout Me""",Morgan Wallen,"13 ContributorsTranslationsEspañolThinkin’ Bout Me Lyrics
Don't know where you at, don't know where you've been
Don't know nothin' 'bout that boy you're into
Don't feel bad for you but I feel bad for him
And all the hell you gon' be puttin' him through
Probably tell him we're a burnt out flame
Probably tell him that I ain't been on your mind
How I ain't nothin' but a long gone thing
You can cuss my name, but baby, don't you lie

When you're tasting what he's drinking, are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Do you hide your phone? Did you change my name?
When he wants to go to our go-to place
Do you tell him you can't? Then go out of your way
To be somewhere, any damn where I ain't

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Don't know where you at
But girl, I know where you oughta be

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missing my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Yeah, are you thinkin' 'bout me?
Are you thinkin' 'bout me?","country, country pop, contemporary country, the voice, bro-country"
19,20,"""Boy's a Liar Pt. 2""",PinkPantheress and Ice Spice,"127 ContributorsTranslationsPortuguêsTürkçeDeutschEspañolFrançaisBoy’s a liar Pt. 2 LyricsOn this bubbly sequel to her 2022 original song, British singer PinkPantheress recruits Bronx rapper Ice Spice to discuss a man of less-than-stellar character – a boy who leads them on, only to not really… Read More 
Take a look inside your heart, is there any room for me?
I won't have to hold my breath till you get down on one knee
Because you only want to hold me when I'm looking good enough
Did you ever feel me? Would you ever picture us?
Every time I pull my hair, well, it's only out of fear
That you'll find me ugly and one day you'll disappear because
What's the point of crying? It was never even love
Did you ever want me? Was I ever good enough?

Thе-the boy's a liar, the boy's a liar
He doеsn't see ya, you're not looking at me, boy
The boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy

Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough

He say that I'm good enough (Yeah), grabbin' my duh-duh-duh
Thinkin' 'bout shit that I shouldn't've (Huh)
So I tell him there's one of me, he makin' fun of me (Ha-ha)
His girl is a bum to me (Grrah)
Like that boy is a cap
Sayin' he home, but I know where he at, like
Bet he blowin' her back
Thinkin' 'bout me 'cause he know that it's fat (Damn)
And it been what it been (Huh)
Callin' his phone like, ""Yo, send me a pin""
Duckin' my shit, 'cause he know what I'm on (Grrah)
But when he hit me, I'm not gon' respond (Grrah)
But I don't sleep enough without you
And I can't eat enough without you (Huh)
If you don't speak, does that mean we're through? (Huh)
Don't like sneaky shit that you do (Grrah)

The-the boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy
The boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy

Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough",bedroom pop
